,sample_id,construction_site,image_blob_id,date_time,annotation_people_blob_id,annotation_poly_blob_id,annotation_blob_id,poly_objects,dis_people,dis_rebar,dis_formwork,dis_pump,timestep,Site1formwork,Site1rebars,Site1pump,Site1people,Site2formwork,Site2rebars,Site2pump,Site2people,if_Site1_concret,if_Site2_concret
1368,2020-08-07-10-41-01,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-41-01.jpg,2020-08-07 10:41:01,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-41-01.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-41-01.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:41:01,1,0,1,0,4,0,0,0,0,0
1369,2020-08-07-10-41-47,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-41-47.jpg,2020-08-07 10:41:47,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-41-47.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-41-47.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:41:47,1,0,1,0,4,0,0,0,0,0
1370,2020-08-07-10-42-34,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-42-34.jpg,2020-08-07 10:42:34,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-42-34.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-42-34.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:42:34,1,0,1,0,4,0,0,0,0,0
1371,2020-08-07-10-43-21,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-43-21.jpg,2020-08-07 10:43:21,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-43-21.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-43-21.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:43:21,1,0,1,0,4,0,0,0,0,0
1372,2020-08-07-10-44-08,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-44-08.jpg,2020-08-07 10:44:08,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-44-08.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-44-08.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:44:08,1,0,1,0,4,0,0,0,0,0
1373,2020-08-07-10-44-54,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-44-54.jpg,2020-08-07 10:44:54,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-44-54.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-44-54.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:44:54,1,0,1,0,4,0,0,0,0,0
1374,2020-08-07-10-45-41,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-45-41.jpg,2020-08-07 10:45:41,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-45-41.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-45-41.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:45:41,1,0,1,0,4,0,0,0,0,0
1375,2020-08-07-10-46-27,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-46-27.jpg,2020-08-07 10:46:27,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-46-27.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-46-27.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:46:27,1,0,1,0,4,0,0,0,0,0
1376,2020-08-07-10-47-14,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-47-14.jpg,2020-08-07 10:47:14,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-47-14.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-47-14.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:47:14,1,0,1,0,4,0,0,0,0,0
1377,2020-08-07-10-48-00,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-48-00.jpg,2020-08-07 10:48:00,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-48-00.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-48-00.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:48:00,1,0,1,0,4,0,0,0,0,0
1378,2020-08-07-10-48-47,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-48-47.jpg,2020-08-07 10:48:47,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-48-47.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-48-47.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:48:47,1,0,1,0,4,0,0,0,0,0
1379,2020-08-07-10-49-33,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-49-33.jpg,2020-08-07 10:49:33,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-49-33.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-49-33.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:49:33,1,0,1,0,4,0,0,0,0,0
1380,2020-08-07-10-50-20,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-50-20.jpg,2020-08-07 10:50:20,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-50-20.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-50-20.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:50:20,1,0,1,0,4,0,0,0,0,0
1381,2020-08-07-10-51-06,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-51-06.jpg,2020-08-07 10:51:06,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-51-06.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-51-06.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:51:06,1,0,1,0,4,0,0,0,0,0
1382,2020-08-07-10-51-53,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-51-53.jpg,2020-08-07 10:51:53,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-51-53.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-51-53.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:51:53,1,0,1,0,4,0,0,0,0,0
1383,2020-08-07-10-52-39,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-52-39.jpg,2020-08-07 10:52:39,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-52-39.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-52-39.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:52:39,1,0,1,0,4,0,0,0,0,0
1384,2020-08-07-10-53-26,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-53-26.jpg,2020-08-07 10:53:26,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-53-26.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-53-26.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:53:26,1,0,1,0,4,0,0,0,0,0
1385,2020-08-07-10-54-12,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-54-12.jpg,2020-08-07 10:54:12,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-54-12.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-54-12.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:54:12,1,0,1,0,4,0,0,0,0,0
1386,2020-08-07-10-54-59,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-54-59.jpg,2020-08-07 10:54:59,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-54-59.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-54-59.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:54:59,1,0,1,0,4,0,0,0,0,0
1387,2020-08-07-10-55-45,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-55-45.jpg,2020-08-07 10:55:45,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-55-45.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-55-45.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:55:45,1,0,1,0,4,0,0,0,0,0
1388,2020-08-07-10-56-32,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-56-32.jpg,2020-08-07 10:56:32,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-56-32.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-56-32.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:56:32,1,0,1,0,4,0,0,0,0,0
1389,2020-08-07-10-57-18,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-57-18.jpg,2020-08-07 10:57:18,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-57-18.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-57-18.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:57:18,1,0,1,0,4,0,0,0,0,0
1390,2020-08-07-10-58-05,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-58-05.jpg,2020-08-07 10:58:05,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-58-05.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-58-05.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:58:05,1,0,1,0,4,0,0,0,0,0
1391,2020-08-07-10-58-51,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-58-51.jpg,2020-08-07 10:58:51,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-58-51.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-58-51.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:58:51,1,0,1,0,4,0,0,0,0,0
1392,2020-08-07-10-59-38,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-10-59-38.jpg,2020-08-07 10:59:38,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-10-59-38.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-10-59-38.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 10:59:38,1,0,1,0,4,0,0,0,0,0
1393,2020-08-07-11-00-24,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-00-24.jpg,2020-08-07 11:00:24,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-00-24.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-00-24.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:00:24,1,0,1,0,4,0,0,0,0,0
1394,2020-08-07-11-01-11,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-01-11.jpg,2020-08-07 11:01:11,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-01-11.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-01-11.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 3]","[1, 1, 0]",2020-08-07 11:01:11,1,0,1,0,3,0,0,0,0,0
1395,2020-08-07-11-01-58,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-01-58.jpg,2020-08-07 11:01:58,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-01-58.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-01-58.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:01:58,1,0,1,0,4,0,0,0,0,0
1396,2020-08-07-11-02-44,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-02-44.jpg,2020-08-07 11:02:44,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-02-44.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-02-44.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:02:44,1,0,1,0,4,0,0,0,0,0
1397,2020-08-07-11-03-31,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-03-31.jpg,2020-08-07 11:03:31,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-03-31.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-03-31.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:03:31,1,0,1,0,4,0,0,0,0,0
1398,2020-08-07-11-04-17,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-04-17.jpg,2020-08-07 11:04:17,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-04-17.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-04-17.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:04:17,1,0,1,0,4,0,0,0,0,0
1399,2020-08-07-11-05-04,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-05-04.jpg,2020-08-07 11:05:04,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-05-04.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-05-04.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:05:04,1,0,1,0,4,0,0,0,0,0
1400,2020-08-07-11-05-50,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-05-50.jpg,2020-08-07 11:05:50,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-05-50.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-05-50.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:05:50,1,0,1,0,4,0,0,0,0,0
1401,2020-08-07-11-06-37,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-06-37.jpg,2020-08-07 11:06:37,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-06-37.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-06-37.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:06:37,1,0,1,0,4,0,0,0,0,0
1402,2020-08-07-11-07-23,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-07-23.jpg,2020-08-07 11:07:23,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-07-23.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-07-23.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:07:23,1,0,1,0,4,0,0,0,0,0
1403,2020-08-07-11-08-10,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-08-10.jpg,2020-08-07 11:08:10,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-08-10.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-08-10.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:08:10,1,0,1,0,4,0,0,0,0,0
1404,2020-08-07-11-08-56,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-08-56.jpg,2020-08-07 11:08:56,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-08-56.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-08-56.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:08:56,1,0,1,0,4,0,0,0,0,0
1405,2020-08-07-11-09-43,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-09-43.jpg,2020-08-07 11:09:43,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-09-43.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-09-43.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:09:43,1,0,1,0,4,0,0,0,0,0
1406,2020-08-07-11-10-29,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-07-11-10-29.jpg,2020-08-07 11:10:29,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-07-11-10-29.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-07-11-10-29.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[1, 1, 0]",2020-08-07 11:10:29,1,0,1,0,4,0,0,0,0,0
